candidate_id,condition_id,coverage,displacement_m,lidar_rank,lidar_score,median_direction_cosine,median_doppler_residual_mps,median_extent_m,median_intensity,median_persistence,median_points,median_radial_velocity_mps,median_speed_mps,observations,p90_acceleration_mps2,path_length_m,span_frames,support_fraction,supported_observations
300m_roundtrip_10_e0021,300m_roundtrip_10,0.5555555555555556,40.70109782573144,21,1.7982354705610992,0.9754932711267812,1.9041028664081758,0.0,18.666666666666668,0.07943262411347518,3.0,-0.11666666716337204,6.585031433727579,5,1.8811306574115028,48.76073348188781,9,1.0,5
300m_roundtrip_10_e0022,300m_roundtrip_10,1.0,7.236960433766609,22,1.6975302657131872,0.5815907192712001,1.1169524901031704,0.40782768301565225,16.583333333333336,0.07446808510638298,3.0,-0.04166666713232795,3.8556471051538077,6,4.473844702973087,16.079699488446302,6,0.8333333333333334,5
300m_roundtrip_10_e0023,300m_roundtrip_10,1.0,4.807933736793924,23,1.684684265978629,0.6536590147378691,1.9580734042997823,1.3217589149093258,14.791666666666668,0.1404255319148936,3.0,1.109999972085158,3.3666788217857033,10,5.259325750204637,41.527340994322984,10,0.6,6
300m_roundtrip_10_e0024,300m_roundtrip_10,0.8181818181818182,6.167501171614557,24,1.53420767095678,0.6835589655703436,1.7748364468636557,0.9775983615545331,12.666666666666666,0.11063829787234042,3.0,-0.029999999329447746,2.8326582876827233,9,4.443472688371124,29.11994894245517,11,0.6666666666666666,6
300m_roundtrip_10_e0025,300m_roundtrip_10,0.9090909090909091,7.5560638214315485,25,1.5216463194875331,0.6059995602220982,2.5995614250462866,0.986609762781675,15.833333333333332,0.13297872340425532,3.0,0.292500005569309,2.7014444095471526,10,3.529840183601314,25.607575042046275,11,0.6,6
300m_roundtrip_10_e0026,300m_roundtrip_10,1.0,31.72498466525928,26,1.4987502931702057,0.9697991024286248,2.2887049011289538,0.41659864801960494,22.666666666666668,0.15886524822695033,3.0,-0.07999999821186066,5.901313326211127,7,4.046003880620721,35.16881280663655,7,0.7142857142857143,5
300m_roundtrip_10_e0027,300m_roundtrip_10,1.0,10.479665302024669,27,1.0648410522512322,0.5508106335808487,3.0870844888051785,2.7099222606829114,17.5,0.12872340425531914,3.0,1.190000021457672,3.875943664862686,7,3.8874304115033573,20.513778669693266,7,0.7142857142857143,5
300m_roundtrip_10_e0028,300m_roundtrip_10,0.9,11.013280865326792,28,1.0490984979497398,0.32860770054006316,2.3956224337994607,0.9666165339866559,15.666666666666666,0.11205673758865249,3.0,-0.02545454539358616,3.6438089578501716,9,4.742239383373998,25.550726823442258,10,0.5555555555555556,5
300m_roundtrip_10_e0029,300m_roundtrip_10,0.8888888888888888,8.682171866068341,29,0.9862405993773413,0.6942827225469881,2.5678077799155377,1.9800041252867255,14.365384615384615,0.12180851063829787,3.0,-3.029791802400723,1.1332717543566104,8,4.6508038941689005,13.721469827974529,9,0.75,6
300m_roundtrip_10_e0030,300m_roundtrip_10,0.8333333333333334,9.892804504764262,30,0.9703982965160156,0.5611356563329009,2.6058191287771484,2.4023583468105127,14.4,0.1475177304964539,4.0,1.0999999046325684,2.5490557987759255,5,3.8784621889945887,11.74966256633267,6,1.0,5
